Timestamp,Gesture,Sensor1,Sensor2,Sensor3,Sensor4
2025-04-03 22:07:08,gesture8,623,195,275,698
2025-04-03 22:07:09,gesture8,643,229,272,702
2025-04-03 22:07:09,gesture8,638,232,271,698
2025-04-03 22:07:09,gesture8,644,232,270,698
2025-04-03 22:07:09,gesture8,643,231,271,698
2025-04-03 22:07:09,gesture8,640,229,271,701
2025-04-03 22:07:09,gesture8,640,231,270,701
2025-04-03 22:07:09,gesture8,641,225,271,699
2025-04-03 22:07:09,gesture8,641,210,272,699
2025-04-03 22:07:09,gesture8,638,210,269,700
2025-04-03 22:07:09,gesture8,636,211,269,705
2025-04-03 22:07:09,gesture8,636,212,268,704
2025-04-03 22:07:09,gesture8,629,217,269,729
2025-04-03 22:07:09,gesture8,625,216,268,703
2025-04-03 22:07:09,gesture8,625,215,269,706
2025-04-03 22:07:09,gesture8,623,213,269,706
2025-04-03 22:07:09,gesture8,633,216,267,702
2025-04-03 22:07:09,gesture8,638,216,269,709
2025-04-03 22:07:09,gesture8,636,209,268,710
2025-04-03 22:07:10,gesture8,631,206,269,712
2025-04-03 22:07:10,gesture8,641,202,267,704
2025-04-03 22:07:10,gesture8,640,205,267,702
2025-04-03 22:07:10,gesture8,631,213,266,708
2025-04-03 22:07:10,gesture8,632,211,266,702
2025-04-03 22:07:10,gesture8,632,210,266,697
2025-04-03 22:07:10,gesture8,631,209,265,692
2025-04-03 22:07:10,gesture8,630,215,265,685
2025-04-03 22:07:10,gesture8,631,214,266,685
2025-04-03 22:07:10,gesture8,630,213,265,678
2025-04-03 22:07:10,gesture8,636,212,264,713
2025-04-03 22:07:10,gesture8,635,211,264,709
2025-04-03 22:07:10,gesture8,635,210,263,701
2025-04-03 22:07:10,gesture8,634,207,265,698
2025-04-03 22:07:10,gesture8,636,208,266,707
2025-04-03 22:07:11,gesture8,634,208,266,711
2025-04-03 22:07:11,gesture8,634,206,267,709
2025-04-03 22:07:11,gesture8,633,206,267,708
2025-04-03 22:07:11,gesture8,635,207,267,708
2025-04-03 22:07:11,gesture8,635,207,268,708
2025-04-03 22:07:11,gesture8,629,208,267,704
2025-04-03 22:07:11,gesture8,627,207,269,707
2025-04-03 22:07:11,gesture8,626,207,269,708
2025-04-03 22:07:11,gesture8,630,208,270,711
2025-04-03 22:07:11,gesture8,626,207,269,706
2025-04-03 22:07:11,gesture8,617,208,269,707
2025-04-03 22:07:11,gesture8,628,207,265,709
2025-04-03 22:07:11,gesture8,627,212,271,719
2025-04-03 22:07:11,gesture8,626,209,268,723
2025-04-03 22:07:11,gesture8,621,209,271,716
2025-04-03 22:07:11,gesture8,617,212,270,713
2025-04-03 22:07:11,gesture8,618,212,272,707
2025-04-03 22:07:11,gesture8,621,214,272,702
2025-04-03 22:07:12,gesture8,621,214,272,709
2025-04-03 22:07:12,gesture8,628,214,271,724
2025-04-03 22:07:12,gesture8,626,215,268,725
2025-04-03 22:07:12,gesture8,625,215,267,718
2025-04-03 22:07:12,gesture8,624,219,270,713
2025-04-03 22:07:12,gesture8,624,222,271,731
2025-04-03 22:07:12,gesture8,620,221,271,719
2025-04-03 22:07:12,gesture8,618,222,267,727
2025-04-03 22:07:12,gesture8,630,219,272,725
2025-04-03 22:07:12,gesture8,632,226,270,710
2025-04-03 22:07:12,gesture8,630,238,271,728
2025-04-03 22:07:12,gesture8,628,238,271,737
2025-04-03 22:07:12,gesture8,630,239,271,731
2025-04-03 22:07:12,gesture8,627,239,270,730
2025-04-03 22:07:12,gesture8,633,240,271,740
2025-04-03 22:07:12,gesture8,628,242,270,722
2025-04-03 22:07:12,gesture8,629,248,270,719
2025-04-03 22:07:12,gesture8,627,246,271,707
2025-04-03 22:07:12,gesture8,627,243,270,701
2025-04-03 22:07:12,gesture8,625,243,271,701
2025-04-03 22:07:13,gesture8,625,241,270,701
2025-04-03 22:07:13,gesture8,625,241,271,700
2025-04-03 22:07:13,gesture8,623,241,269,699
2025-04-03 22:07:13,gesture8,625,241,270,697
2025-04-03 22:07:13,gesture8,634,252,270,700
2025-04-03 22:07:13,gesture8,637,252,269,699
2025-04-03 22:07:13,gesture8,639,244,268,706
2025-04-03 22:07:13,gesture8,636,246,267,689
2025-04-03 22:07:13,gesture8,629,245,267,689
2025-04-03 22:07:13,gesture8,630,244,267,694
2025-04-03 22:07:13,gesture8,630,244,266,692
2025-04-03 22:07:13,gesture8,625,245,267,677
2025-04-03 22:07:13,gesture8,628,242,269,698
2025-04-03 22:07:13,gesture8,625,229,268,673
2025-04-03 22:07:13,gesture8,625,230,268,672
2025-04-03 22:07:13,gesture8,622,234,266,676
2025-04-03 22:07:13,gesture8,620,235,264,699
2025-04-03 22:07:13,gesture8,622,237,265,698
2025-04-03 22:07:13,gesture8,620,235,265,702
2025-04-03 22:07:14,gesture8,620,236,266,725
2025-04-03 22:07:14,gesture8,618,228,265,716
2025-04-03 22:07:14,gesture8,619,235,263,717
2025-04-03 22:07:14,gesture8,626,238,264,706
2025-04-03 22:07:14,gesture8,621,240,262,714
2025-04-03 22:07:14,gesture8,621,242,264,696
2025-04-03 22:07:14,gesture8,622,244,262,708
2025-04-03 22:07:14,gesture8,622,242,263,706
2025-04-03 22:07:14,gesture8,613,241,263,704
2025-04-03 22:07:14,gesture8,612,246,261,706
2025-04-03 22:07:14,gesture8,610,245,261,701
2025-04-03 22:07:14,gesture8,610,243,263,705
2025-04-03 22:07:14,gesture8,611,241,263,701
2025-04-03 22:07:14,gesture8,617,241,263,715
2025-04-03 22:07:14,gesture8,628,244,264,700
2025-04-03 22:07:14,gesture8,626,245,264,697
2025-04-03 22:07:14,gesture8,625,242,262,699
